#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
        99   -1.0544083266e+01    1.1156292588e+02   -2.2112057672e+01    1.1567974406e+01   -7.1482088599e+00    5.4187829912e-01   -2.7300596711e+00   -1.2775667440e+01   -2.4894144188e+00    9.5428230307e-02    1.0269000000e+04    9.6546272100e-01    9.9519033125e-01
       100   -1.0527546570e+01    1.1123530287e+02   -2.1969163334e+01    1.1441616764e+01   -7.0391060574e+00    5.4520787781e-01   -2.6995977144e+00   -1.2775667440e+01   -2.4561085207e+00    9.5428230307e-02    1.0259000000e+04    9.5803953000e-01    9.9478670461e-01
       101   -1.0543907265e+01    1.1155375965e+02   -2.1828666409e+01    1.1284759144e+01   -7.0176016824e+00    6.6963293398e-01   -2.7050302208e+00   -1.2775667440e+01   -2.4593634833e+00    9.5428230307e-02    1.0208000000e+04    9.4498580367e-01    9.9450492894e-01
       102   -1.0536900658e+01    1.1141137141e+02   -2.1841924818e+01    1.1305024160e+01   -6.9286326075e+00    5.8248239887e-01   -2.7201071692e+00   -1.2775667440e+01   -2.4686669465e+00    9.5428230307e-02    1.0195000000e+04    9.4231787267e-01    9.9456823841e-01
       103   -1.0544243323e+01    1.1154295422e+02   -2.1914037607e+01    1.1369794284e+01   -7.0183881697e+00    5.7539786674e-01   -2.6953798638e+00   -1.2775667440e+01   -2.4456974196e+00    9.5428230307e-02    1.0207000000e+04    9.4201091133e-01    9.9486597536e-01
       104   -1.0547000860e+01    1.1165759991e+02   -2.2052459712e+01    1.1505458852e+01   -7.1333673583e+00    5.6773262837e-01   -2.7111575418e+00   -1.2775667440e+01   -2.4673339768e+00    9.5428230307e-02    1.0229000000e+04    9.4981583100e-01    9.9485774935e-01
       105   -1.0525427993e+01    1.1114521711e+02   -2.2117128989e+01    1.1591700996e+01   -7.2912396244e+00    6.1784421681e-01   -2.6680661416e+00   -1.2775667440e+01   -2.4202238973e+00    9.5428230307e-02    1.0225000000e+04    9.4653794067e-01    9.9473333091e-01
       106   -1.0524432674e+01    1.1109780798e+02   -2.2265744249e+01    1.1741311575e+01   -7.4275880578e+00    6.2991172000e-01   -2.6924004711e+00   -1.2775667440e+01   -2.4490141550e+00    9.5428230307e-02    1.0156000000e+04    9.4017625500e-01    9.9503128631e-01
       107   -1.0519574493e+01    1.1103637224e+02   -2.2299346145e+01    1.1779771651e+01   -7.4894442831e+00    6.2840707636e-01   -2.6626414979e+00   -1.2775667440e+01   -2.4248764331e+00    9.5428230307e-02    1.0116000000e+04    9.3232451367e-01    9.9517029271e-01
       108   -1.0535306975e+01    1.1136951675e+02   -2.2448344322e+01    1.1913037347e+01   -7.6430091755e+00    6.6685896485e-01   -2.6965266715e+00   -1.2775667440e+01   -2.4623936457e+00    9.5428230307e-02    1.0137000000e+04    9.4283785700e-01    9.9451089435e-01
       109   -1.0566016622e+01    1.1201867429e+02   -2.2390951953e+01    1.1824935331e+01   -7.5868721036e+00    6.7329488026e-01   -2.7017072893e+00   -1.2775667440e+01   -2.4612366894e+00    9.5428230307e-02    1.0160000000e+04    9.4274223567e-01    9.9486670593e-01
       110   -1.0550093796e+01    1.1176770943e+02   -2.2185207458e+01    1.1635113663e+01   -7.3525143400e+00    6.4416988001e-01   -2.7011955580e+00   -1.2775667440e+01   -2.4629860225e+00    9.5428230307e-02    1.0149000000e+04    9.4695466800e-01    9.9447093184e-01
       111   -1.0543405909e+01    1.1155997633e+02   -2.2159975556e+01    1.1616569646e+01   -7.2867692780e+00    6.2789863341e-01   -2.7254374708e+00   -1.2775667440e+01   -2.4858332225e+00    9.5428230307e-02    1.0179000000e+04    9.3057379467e-01    9.9466533018e-01
       112   -1.0523153933e+01    1.1114509341e+02   -2.2105648197e+01    1.1582494264e+01   -7.2288898122e+00    6.0035394408e-01   -2.7014448885e+00   -1.2775667440e+01   -2.4625313405e+00    9.5428230307e-02    1.0228000000e+04    9.4246473067e-01    9.9463600190e-01
       113   -1.0536066607e+01    1.1139437556e+02   -2.1994138901e+01    1.1458072294e+01   -7.1549852792e+00    6.5036366629e-01   -2.7138498482e+00   -1.2775667440e+01   -2.4745135504e+00    9.5428230307e-02    1.0172000000e+04    9.2796601967e-01    9.9465904154e-01
       114   -1.0530766785e+01    1.1129206489e+02   -2.2089518852e+01    1.1558752067e+01   -7.2472449625e+00    6.0406494708e-01   -2.6706713964e+00   -1.2775667440e+01   -2.4330354000e+00    9.5428230307e-02    1.0166000000e+04    9.3476558933e-01    9.9484310940e-01
       115   -1.0534327653e+01    1.1137313440e+02   -2.2030871489e+01    1.1496543836e+01   -7.2184906974e+00    6.5370333870e-01   -2.6904166902e+00   -1.2775667440e+01   -2.4534053553e+00    9.5428230307e-02    1.0295000000e+04    9.5042613300e-01    9.9500698053e-01
       116   -1.0521881751e+01    1.1106303797e+02   -2.2011550585e+01    1.1489668833e+01   -7.1926256886e+00    6.4873859728e-01   -2.6919960530e+00   -1.2775667440e+01   -2.4584190961e+00    9.5428230307e-02    1.0259000000e+04    9.4503147033e-01    9.9468997086e-01
       117   -1.0512425722e+01    1.1086526981e+02   -2.2217265308e+01    1.1704839586e+01   -7.3551858063e+00    5.7696121729e-01   -2.6633732788e+00   -1.2775667440e+01   -2.4237396229e+00    9.5428230307e-02    1.0202000000e+04    9.3915809400e-01    9.9475744341e-01
       118   -1.0532463861e+01    1.1135458852e+02   -2.2209907092e+01    1.1677443231e+01   -7.4240548490e+00    6.3256287198e-01   -2.6427476750e+00   -1.2775667440e+01   -2.3950957449e+00    9.5428230307e-02    1.0173000000e+04    9.3446718067e-01    9.9454711754e-01
       119   -1.0558548279e+01    1.1189498268e+02   -2.2097035869e+01    1.1538487590e+01   -7.3523176444e+00    6.5641033303e-01   -2.6254611179e+00   -1.2775667440e+01   -2.3753483984e+00    9.5428230307e-02    1.0122000000e+04    9.3087968100e-01    9.9468917408e-01
       120   -1.0541365038e+01    1.1148346868e+02   -2.1999947667e+01    1.1458582629e+01   -7.2240555281e+00    6.5107990716e-01   -2.6513046056e+00   -1.2775667440e+01   -2.4078798751e+00    9.5428230307e-02    1.0129000000e+04    9.4320292467e-01    9.9505248977e-01
       121   -1.0525526129e+01    1.1117561771e+02   -2.2120150378e+01    1.1594624249e+01   -7.3434477975e+00    6.2385984092e-01   -2.6248949814e+00   -1.2775667440e+01   -2.3747458064e+00    9.5428230307e-02    1.0142000000e+04    9.4463214833e-01    9.9513127120e-01
       122   -1.0516101045e+01    1.1099509580e+02   -2.2087461008e+01    1.1571359963e+01   -7.3329813339e+00    6.5776068335e-01   -2.6365729171e+00   -1.2775667440e+01   -2.3833972167e+00    9.5428230307e-02    1.0152000000e+04    9.4456774633e-01    9.9491550301e-01
       123   -1.0516119182e+01    1.1100664841e+02   -2.2061724686e+01    1.1545605504e+01   -7.3284864963e+00    6.6435523387e-01   -2.6219259830e+00   -1.2775667440e+01   -2.3688702548e+00    9.5428230307e-02    1.0194000000e+04    9.3722501567e-01    9.9450147445e-01
       124   -1.0525631875e+01    1.1116758408e+02   -2.2099897779e+01    1.1574265904e+01   -7.3856107063e+00    6.9852410446e-01   -2.6371437368e+00   -1.2775667440e+01   -2.3882576314e+00    9.5428230307e-02    1.0250000000e+04    9.4457886867e-01    9.9434199618e-01
       125   -1.0522291988e+01    1.1112471641e+02   -2.2192772601e+01    1.1670480613e+01   -7.4959420605e+00    6.8213848019e-01   -2.6033015805e+00   -1.2775667440e+01   -2.3539982889e+00    9.5428230307e-02    1.0239000000e+04    9.4971765700e-01    9.9483402236e-01
       126   -1.0522814322e+01    1.1112042343e+02   -2.2145180415e+01    1.1622366094e+01   -7.4549614480e+00    6.8889362264e-01   -2.6034451496e+00   -1.2775667440e+01   -2.3519256097e+00    9.5428230307e-02    1.0273000000e+04    9.4814899300e-01    9.9472098559e-01
       127   -1.0534037828e+01    1.1137579003e+02   -2.2078673988e+01    1.1544636160e+01   -7.3704917193e+00    6.8730558601e-01   -2.6198204141e+00   -1.2775667440e+01   -2.3695416217e+00    9.5428230307e-02    1.0305000000e+04    9.4873662333e-01    9.9494873598e-01
       128   -1.0534173697e+01    1.1138474202e+02   -2.1957656791e+01    1.1423483094e+01   -7.2089070836e+00    6.8661140321e-01   -2.6596936708e+00   -1.2775667440e+01   -2.4102432836e+00    9.5428230307e-02    1.0377000000e+04    9.5462058967e-01    9.9493893195e-01
       129   -1.0515172809e+01    1.1094908415e+02   -2.2007232213e+01    1.1492059404e+01   -7.1634072645e+00    5.6871208874e-01   -2.6368695971e+00   -1.2775667440e+01   -2.3917285264e+00    9.5428230307e-02    1.0378000000e+04    9.5110734367e-01    9.9477376312e-01
       130   -1.0488541457e+01    1.1040173975e+02   -2.2032978918e+01    1.1544437462e+01   -7.2464513099e+00    6.0676739621e-01   -2.6176275645e+00   -1.2775667440e+01   -2.3717098568e+00    9.5428230307e-02    1.0319000000e+04    9.4761467000e-01    9.9470856833e-01
       131   -1.0522520960e+01    1.1108505386e+02   -2.1980978271e+01    1.1458457311e+01   -7.1674824006e+00    5.9211044356e-01   -2.6299388734e+00   -1.2775667440e+01   -2.3866990861e+00    9.5428230307e-02    1.0315000000e+04    9.5755505567e-01    9.9441456749e-01
       132   -1.0501864823e+01    1.1066399363e+02   -2.2058092411e+01    1.1556227588e+01   -7.2088107548e+00    6.2408371704e-01   -2.6976979325e+00   -1.2775667440e+01   -2.4528539093e+00    9.5428230307e-02    1.0231000000e+04    9.4088870933e-01    9.9500704864e-01
       133   -1.0508807291e+01    1.1087405976e+02   -2.2022318312e+01    1.1513511020e+01   -7.2424223222e+00    6.3233096178e-01   -2.6365595109e+00   -1.2775667440e+01   -2.3935833750e+00    9.5428230307e-02    1.0159000000e+04    9.3779781700e-01    9.9446993119e-01
       134   -1.0534192679e+01    1.1133971355e+02   -2.2050018763e+01    1.1515826084e+01   -7.2904597540e+00    6.8471154945e-01   -2.6686031182e+00   -1.2775667440e+01   -2.4249011886e+00    9.5428230307e-02    1.0126000000e+04    9.3889030133e-01    9.9450466118e-01
       135   -1.0524241868e+01    1.1112673882e+02   -2.2191714835e+01    1.1667472967e+01   -7.3801958584e+00    6.2867821981e-01   -2.6645297563e+00   -1.2775667440e+01   -2.4209629760e+00    9.5428230307e-02    1.0191000000e+04    9.5258373667e-01    9.9470561992e-01
       136   -1.0517778608e+01    1.1098822169e+02   -2.2176989421e+01    1.1659210814e+01   -7.4750338704e+00    6.9215521821e-01   -2.6184433288e+00   -1.2775667440e+01   -2.3686788072e+00    9.5428230307e-02    1.0239000000e+04    9.5756039867e-01    9.9419576442e-01
       137   -1.0503714437e+01    1.1072923428e+02   -2.2204332335e+01    1.1700617898e+01   -7.5077703093e+00    6.6167096540e-01   -2.5825655506e+00   -1.2775667440e+01   -2.3395082887e+00    9.5428230307e-02    1.0202000000e+04    9.3500095367e-01    9.9465886560e-01
       138   -1.0536121958e+01    1.1138728035e+02   -2.2050216273e+01    1.1514094315e+01   -7.2658792818e+00    6.6117492143e-01   -2.6698444724e+00   -1.2775667440e+01   -2.4281055187e+00    9.5428230307e-02    1.0129000000e+04    9.3563246500e-01    9.9427446679e-01
       139   -1.0549066309e+01    1.1163395749e+02   -2.2062188047e+01    1.1513121737e+01   -7.1865714259e+00    6.0002964219e-01   -2.6999788228e+00   -1.2775667440e+01   -2.4554837994e+00    9.5428230307e-02    1.0182000000e+04    9.4969482600e-01    9.9510866799e-01
       140   -1.0540323403e+01    1.1146172238e+02   -2.1976373520e+01    1.1436050118e+01   -7.0909839158e+00    5.9882258502e-01   -2.7085447491e+00   -1.2775667440e+01   -2.4684371167e+00    9.5428230307e-02    1.0307000000e+04    9.5280456700e-01    9.9493715153e-01
       141   -1.0539266823e+01    1.1143483156e+02   -2.2030460509e+01    1.1491193686e+01   -7.1971829659e+00    6.2369123790e-01   -2.6813013403e+00   -1.2775667440e+01   -2.4433843371e+00    9.5428230307e-02    1.0298000000e+04    9.5026350533e-01    9.9494065791e-01
       142   -1.0528878629e+01    1.1122636574e+02   -2.2019862406e+01    1.1490983777e+01   -7.2499338966e+00    6.7142097882e-01   -2.6656820484e+00   -1.2775667440e+01   -2.4325312939e+00    9.5428230307e-02    1.0270000000e+04    9.5895604233e-01    9.9519483564e-01
       143   -1.0521162817e+01    1.1106143494e+02   -2.2020481213e+01    1.1499318397e+01   -7.2071054072e+00    6.3967627134e-01   -2.6773846373e+00   -1.2775667440e+01   -2.4381387408e+00    9.5428230307e-02    1.0233000000e+04    9.4453842333e-01    9.9422304900e-01
       144   -1.0525121331e+01    1.1114668032e+02   -2.1858180362e+01    1.1333059031e+01   -6.9847242095e+00    6.1036515322e-01   -2.7081538652e+00   -1.2775667440e+01   -2.4666513954e+00    9.5428230307e-02    1.0285000000e+04    9.3716905900e-01    9.9475759871e-01
       145   -1.0508728114e+01    1.1080471786e+02   -2.1744637622e+01    1.1235909508e+01   -6.8572150590e+00    5.8745884138e-01   -2.6992139643e+00   -1.2775667440e+01   -2.4523755248e+00    9.5428230307e-02    1.0302000000e+04    9.4532342700e-01    9.9478472159e-01
       146   -1.0488637848e+01    1.1045887086e+02   -2.1758331396e+01    1.1269693548e+01   -6.9152168192e+00    5.9828334663e-01   -2.6657304827e+00   -1.2775667440e+01   -2.4119510109e+00    9.5428230307e-02    1.0235000000e+04    9.4108939933e-01    9.9524224755e-01
       147   -1.0507380329e+01    1.1080348982e+02   -2.1848813477e+01    1.1341433148e+01   -6.9713405572e+00    5.7391226884e-01   -2.6757177488e+00   -1.2775667440e+01   -2.4218231073e+00    9.5428230307e-02    1.0210000000e+04    9.4042893467e-01    9.9450338160e-01
       148   -1.0528005891e+01    1.1123536508e+02   -2.1757100717e+01    1.1229094826e+01   -6.8120299579e+00    5.4427650448e-01   -2.7136798235e+00   -1.2775667440e+01   -2.4634858660e+00    9.5428230307e-02    1.0221000000e+04    9.3522871000e-01    9.9467772701e-01
       149   -1.0513425322e+01    1.1090500150e+02   -2.1776240605e+01    1.1262815283e+01   -6.9245436864e+00    5.8417630966e-01   -2.6602057882e+00   -1.2775667440e+01   -2.4128081282e+00    9.5428230307e-02    1.0217000000e+04    9.3745441067e-01    9.9486266540e-01
       150   -1.0536384979e+01    1.1141311615e+02   -2.1775389561e+01    1.1239004582e+01   -6.9330232316e+00    5.9941984303e-01   -2.6661187322e+00   -1.2775667440e+01   -2.4131392528e+00    9.5428230307e-02    1.0252000000e+04    9.3764051800e-01    9.9472865451e-01
       151   -1.0530869858e+01    1.1131501282e+02   -2.1750074441e+01    1.1219204584e+01   -6.9060469782e+00    6.0010913501e-01   -2.6684691581e+00   -1.2775667440e+01   -2.4214595589e+00    9.5428230307e-02    1.0275000000e+04    9.3524075033e-01    9.9493910769e-01
       152   -1.0541846141e+01    1.1149903482e+02   -2.1756977440e+01    1.1215131300e+01   -6.9527429565e+00    6.4406205168e-01   -2.6726290951e+00   -1.2775667440e+01   -2.4325506790e+00    9.5428230307e-02    1.0305000000e+04    9.5366945100e-01    9.9454117006e-01
       153   -1.0533330691e+01    1.1134907318e+02   -2.2079275982e+01    1.1545945291e+01   -7.1470227163e+00    5.5059418669e-01   -2.7071800126e+00   -1.2775667440e+01   -2.4681356332e+00    9.5428230307e-02    1.0373000000e+04    9.5441042467e-01    9.9487455440e-01
       154   -1.0539316897e+01    1.1145242631e+02   -2.2047467962e+01    1.1508151065e+01   -7.1506597241e+00    5.6375424293e-01   -2.6848950405e+00   -1.2775667440e+01   -2.4436088088e+00    9.5428230307e-02    1.0347000000e+04    9.4720011800e-01    9.9470251314e-01
       155   -1.0530268582e+01    1.1127959560e+02   -2.2165348860e+01    1.1635080277e+01   -7.2968873513e+00    5.6931728985e-01   -2.6621113579e+00   -1.2775667440e+01   -2.4236353286e+00    9.5428230307e-02    1.0272000000e+04    9.3662393933e-01    9.9428442026e-01
       156   -1.0501801736e+01    1.1069362543e+02   -2.2130418316e+01    1.1628616580e+01   -7.2883978945e+00    6.0079823437e-01   -2.6671512161e+00   -1.2775667440e+01   -2.4273310306e+00    9.5428230307e-02    1.0149000000e+04    9.3535317833e-01    9.9421438102e-01
       157   -1.0507619630e+01    1.1078308023e+02   -2.2066881136e+01    1.1559261506e+01   -7.2551760918e+00    6.0930039218e-01   -2.6453379965e+00   -1.2775667440e+01   -2.3991455889e+00    9.5428230307e-02    1.0118000000e+04    9.2841546800e-01    9.9451735102e-01
       158   -1.0519853136e+01    1.1104042580e+02   -2.2191570307e+01    1.1671717171e+01   -7.3557506490e+00    5.8275471770e-01   -2.6429069356e+00   -1.2775667440e+01   -2.3994193271e+00    9.5428230307e-02    1.0058000000e+04    9.2682314300e-01    9.9484455317e-01
       159   -1.0516478610e+01    1.1096786308e+02   -2.2089580710e+01    1.1573102101e+01   -7.2352768901e+00    5.9999583716e-01   -2.6786322170e+00   -1.2775667440e+01   -2.4402127670e+00    9.5428230307e-02    1.0052000000e+04    9.2187701667e-01    9.9476430131e-01
       160   -1.0521197622e+01    1.1108530113e+02   -2.2138488603e+01    1.1617290981e+01   -7.3239320767e+00    6.6023961731e-01   -2.6991287031e+00   -1.2775667440e+01   -2.4629505048e+00    9.5428230307e-02    1.0081000000e+04    9.3350231100e-01    9.9440429428e-01
       161   -1.0547588832e+01    1.1160966485e+02   -2.2238499683e+01    1.1690910851e+01   -7.4195022529e+00    6.8989277950e-01   -2.7332227694e+00   -1.2775667440e+01   -2.4945599203e+00    9.5428230307e-02    1.0096000000e+04    9.3052968867e-01    9.9435428328e-01
       162   -1.0545798699e+01    1.1159564121e+02   -2.2101173518e+01    1.1555374820e+01   -7.3125521650e+00    6.6618427325e-01   -2.6791381864e+00   -1.2775667440e+01   -2.4426530932e+00    9.5428230307e-02    1.0078000000e+04    9.2287148867e-01    9.9449496239e-01
       163   -1.0546716020e+01    1.1160913555e+02   -2.2192129001e+01    1.1645412981e+01   -7.3664038884e+00    6.4934555780e-01   -2.6994032303e+00   -1.2775667440e+01   -2.4636059891e+00    9.5428230307e-02    1.0078000000e+04    9.3499538133e-01    9.9411863824e-01
       164   -1.0541180087e+01    1.1159501371e+02   -2.2170663163e+01    1.1629483076e+01   -7.3422442954e+00    6.1744267576e-01   -2.6701941027e+00   -1.2775667440e+01   -2.4370500244e+00    9.5428230307e-02    1.0095000000e+04    9.3077042733e-01    9.9445670168e-01
       165   -1.0516651927e+01    1.1103612387e+02   -2.2158937807e+01    1.1642285879e+01   -7.3808947813e+00    6.0445450591e-01   -2.6068300912e+00   -1.2775667440e+01   -2.3668495518e+00    9.5428230307e-02    1.0044000000e+04    9.2734653900e-01    9.9462305288e-01
       166   -1.0497934410e+01    1.1060205239e+02   -2.2155071982e+01    1.1657137572e+01   -7.4044210183e+00    6.3768438844e-01   -2.6126679121e+00   -1.2775667440e+01   -2.3722838498e+00    9.5428230307e-02    1.0027000000e+04    9.2731306067e-01    9.9506568889e-01
       167   -1.0505334265e+01    1.1073197704e+02   -2.2308096043e+01    1.1802761778e+01   -7.4375579607e+00    5.7392625494e-01   -2.6687968973e+00   -1.2775667440e+01   -2.4371297856e+00    9.5428230307e-02    1.0015000000e+04    9.3479662533e-01    9.9494568791e-01
       168   -1.0523926242e+01    1.1113870005e+02   -2.2410905660e+01    1.1886979418e+01   -7.5917484683e+00    6.1548479959e-01   -2.6589745513e+00   -1.2775667440e+01   -2.4235995704e+00    9.5428230307e-02    1.0078000000e+04    9.3660280900e-01    9.9432651028e-01
       169   -1.0517530352e+01    1.1104049348e+02   -2.2286389698e+01    1.1768859347e+01   -7.5171719341e+00    6.5412787235e-01   -2.6476781963e+00   -1.2775667440e+01   -2.4117890235e+00    9.5428230307e-02    1.0077000000e+04    9.3753361767e-01    9.9485150611e-01
       170   -1.0519133442e+01    1.1110794039e+02   -2.2101291180e+01    1.1582157738e+01   -7.2418517375e+00    5.9238651211e-01   -2.6761585146e+00   -1.2775667440e+01   -2.4373377170e+00    9.5428230307e-02    1.0108000000e+04    1.0122859387e+00    9.9507767518e-01
       171   -1.0538774272e+01    1.1145787434e+02   -2.2010431895e+01    1.1471657623e+01   -7.0952589452e+00    5.8397225388e-01   -2.7234777630e+00   -1.2775667440e+01   -2.4890224345e+00    9.5428230307e-02    1.0198000000e+04    9.3265910967e-01    9.9435662156e-01
       172   -1.0535484846e+01    1.1136463592e+02   -2.2104968780e+01    1.1569483934e+01   -7.1498848472e+00    5.3588050956e-01   -2.7152970020e+00   -1.2775667440e+01   -2.4841685557e+00    9.5428230307e-02    1.0246000000e+04    9.4324214833e-01    9.9485045123e-01
       173   -1.0523813557e+01    1.1114637661e+02   -2.2183758194e+01    1.1659944637e+01   -7.3127080985e+00    5.9674484817e-01   -2.6921275033e+00   -1.2775667440e+01   -2.4613018152e+00    9.5428230307e-02    1.0162000000e+04    9.4558041400e-01    9.9454408205e-01
       174   -1.0528399901e+01    1.1133667977e+02   -2.2047306542e+01    1.1518906641e+01   -7.2821478151e+00    6.8265520593e-01   -2.6721464923e+00   -1.2775667440e+01   -2.4297155323e+00    9.5428230307e-02    1.0076000000e+04    9.3825246533e-01    9.9496786326e-01
       175   -1.0534026223e+01    1.1132851332e+02   -2.1924727690e+01    1.1390701467e+01   -7.0836859027e+00    6.0226760814e-01   -2.6676419556e+00   -1.2775667440e+01   -2.4228124635e+00    9.5428230307e-02    1.0045000000e+04    9.2894039400e-01    9.9492271781e-01
       176   -1.0524981618e+01    1.1114046114e+02   -2.1850925556e+01    1.1325943938e+01   -7.0420988196e+00    5.9700301993e-01   -2.6301623157e+00   -1.2775667440e+01   -2.3805559087e+00    9.5428230307e-02    9.9840000000e+03    9.1872600233e-01    9.9442069838e-01
       177   -1.0495373153e+01    1.1052782412e+02   -2.1930694670e+01    1.1435321517e+01   -7.1099320627e+00    5.7178605211e-01   -2.6168812193e+00   -1.2775667440e+01   -2.3642015377e+00    9.5428230307e-02    9.9840000000e+03    9.0783321600e-01    9.9441165645e-01
       178   -1.0493467895e+01    1.1052305371e+02   -2.2066274145e+01    1.1572806250e+01   -7.2785276865e+00    6.0887946916e-01   -2.6209584875e+00   -1.2775667440e+01   -2.3663450570e+00    9.5428230307e-02    1.0055000000e+04    9.1448580833e-01    9.9487347675e-01
       179   -1.0483920414e+01    1.1032155235e+02   -2.2172316528e+01    1.1688396114e+01   -7.3825425684e+00    6.1768719058e-01   -2.6317937098e+00   -1.2775667440e+01   -2.3844032424e+00    9.5428230307e-02    1.0068000000e+04    9.3287905433e-01    9.9462644923e-01
       180   -1.0498517121e+01    1.1060756947e+02   -2.2063450901e+01    1.1564933780e+01   -7.3503305483e+00    6.5132651001e-01   -2.5887794222e+00   -1.2775667440e+01   -2.3371410683e+00    9.5428230307e-02    1.0091000000e+04    9.2713025900e-01    9.9482432265e-01
       181   -1.0497601749e+01    1.1057184990e+02   -2.2242212523e+01    1.1744610774e+01   -7.4955385269e+00    6.5617332417e-01   -2.6271798802e+00   -1.2775667440e+01   -2.3818552287e+00    9.5428230307e-02    9.9740000000e+03    9.2254480933e-01    9.9494104906e-01
       182   -1.0531251944e+01    1.1132941018e+02   -2.2131078261e+01    1.1599826318e+01   -7.4577676729e+00    6.7281187426e-01   -2.5704550226e+00   -1.2775667440e+01   -2.3282244351e+00    9.5428230307e-02    9.9530000000e+03    9.0977148967e-01    9.9487714640e-01
       183   -1.0532567025e+01    1.1131939800e+02   -2.2254459822e+01    1.1721892797e+01   -7.5417232770e+00    6.5659887337e-01   -2.5936679778e+00   -1.2775667440e+01   -2.3598907918e+00    9.5428230307e-02    9.9340000000e+03    9.1733446467e-01    9.9464019577e-01
       184   -1.0531965143e+01    1.1126355369e+02   -2.2099958337e+01    1.1567993194e+01   -7.3314958795e+00    6.4842423016e-01   -2.6412192477e+00   -1.2775667440e+01   -2.4047044290e+00    9.5428230307e-02    9.9160000000e+03    9.1739337867e-01    9.9461952627e-01
       185   -1.0529206715e+01    1.1122298027e+02   -2.2254112043e+01    1.1724905327e+01   -7.4841497126e+00    6.1373963243e-01   -2.6080345221e+00   -1.2775667440e+01   -2.3761395734e+00    9.5428230307e-02    9.8560000000e+03    9.1016943067e-01    9.9496654703e-01
       186   -1.0538359310e+01    1.1143989501e+02   -2.2322632755e+01    1.1784273446e+01   -7.5430242126e+00    6.5537426323e-01   -2.6593153658e+00   -1.2775667440e+01   -2.4293645663e+00    9.5428230307e-02    9.8360000000e+03    9.0726556133e-01    9.9457627666e-01
       187   -1.0548102088e+01    1.1165601583e+02   -2.2221935651e+01    1.1673833563e+01   -7.4966386658e+00    7.2531613513e-01   -2.6749456798e+00   -1.2775667440e+01   -2.4414706113e+00    9.5428230307e-02    9.8420000000e+03    9.0572123133e-01    9.9435755989e-01
       188   -1.0554532065e+01    1.1178049638e+02   -2.2127237614e+01    1.1572705549e+01   -7.4489818914e+00    7.6603266028e-01   -2.6686209426e+00   -1.2775667440e+01   -2.4337114951e+00    9.5428230307e-02    9.8970000000e+03    9.1406690733e-01    9.9458977921e-01
       189   -1.0540853459e+01    1.1149925321e+02   -2.2185492395e+01    1.1644638936e+01   -7.4262263583e+00    7.0650995811e-01   -2.6901085541e+00   -1.2775667440e+01   -2.4546953397e+00    9.5428230307e-02    9.9590000000e+03    9.2442264067e-01    9.9525697678e-01
       190   -1.0534444230e+01    1.1135059682e+02   -2.2271511295e+01    1.1737067064e+01   -7.4646170416e+00    6.5410207149e-01   -2.6853288844e+00   -1.2775667440e+01   -2.4459094517e+00    9.5428230307e-02    9.8710000000e+03    9.1499115233e-01    9.9434260116e-01
       191   -1.0555693734e+01    1.1180951371e+02   -2.2332028067e+01    1.1776334333e+01   -7.5161329128e+00    6.3526837889e-01   -2.6754960929e+00   -1.2775667440e+01   -2.4384213598e+00    9.5428230307e-02    9.8250000000e+03    9.1144116867e-01    9.9471071667e-01
       192   -1.0536963763e+01    1.1141541367e+02   -2.2247499673e+01    1.1710535911e+01   -7.4334609908e+00    6.1793004088e-01   -2.6563012833e+00   -1.2775667440e+01   -2.4189685903e+00    9.5428230307e-02    9.8600000000e+03    9.1426265500e-01    9.9510420865e-01
       193   -1.0522258592e+01    1.1108843826e+02   -2.2201417453e+01    1.1679158861e+01   -7.4987898737e+00    6.5805110488e-01   -2.5850112438e+00   -1.2775667440e+01   -2.3429137394e+00    9.5428230307e-02    9.8580000000e+03    9.1786388500e-01    9.9452203225e-01
       194   -1.0528716948e+01    1.1125321947e+02   -2.2111942145e+01    1.1583225196e+01   -7.3960693140e+00    6.5712393549e-01   -2.5973293260e+00   -1.2775667440e+01   -2.3511815115e+00    9.5428230307e-02    9.8840000000e+03    9.1884464600e-01    9.9481546380e-01
       195   -1.0506713903e+01    1.1077165460e+02   -2.2147292954e+01    1.1640579051e+01   -7.4172581207e+00    6.5978923095e-01   -2.6141566239e+00   -1.2775667440e+01   -2.3628984857e+00    9.5428230307e-02    9.8890000000e+03    9.3538916900e-01    9.9480300407e-01
       196   -1.0531632998e+01    1.1130448222e+02   -2.2197591893e+01    1.1665958895e+01   -7.3516242522e+00    5.9762749265e-01   -2.6679276932e+00   -1.2775667440e+01   -2.4182099833e+00    9.5428230307e-02    9.8890000000e+03    9.2589377400e-01    9.9424737801e-01
       197   -1.0531960306e+01    1.1138811431e+02   -2.2073443371e+01    1.1541483065e+01   -7.2763897746e+00    6.4114550972e-01   -2.6625316662e+00   -1.2775667440e+01   -2.4117588646e+00    9.5428230307e-02    9.9540000000e+03    9.2750386233e-01    9.9476199666e-01
       198   -1.0538593045e+01    1.1145918926e+02   -2.2129673894e+01    1.1591080849e+01   -7.3195499314e+00    6.5323212436e-01   -2.6876886472e+00   -1.2775667440e+01   -2.4380388746e+00    9.5428230307e-02    9.9780000000e+03    9.2278279700e-01    9.9506009704e-01
